pair_id,image_type,image_path,paired_image_path,image_name,paired_image_name,pair_status,metadata_source,image_width,image_height,gps_latitude,gps_longitude,center_x_2326,center_y_2326,altitude_used_m,altitude_source,focal_length_mm,focal_length_35mm,sensor_width_mm,sensor_height_mm,sensor_source,horizontal_fov_deg,vertical_fov_deg,fov_source,camera_profile_used,footprint_parameter_source,fallback_used,aperture_ignored,gimbal_yaw_degree,flight_yaw_degree,yaw_source,yaw_heading_assumption,ground_width_m,ground_height_m,footprint_area_m2,gsd_x_m_per_px,gsd_y_m_per_px,min_x_2326,max_x_2326,min_y_2326,max_y_2326,nw_x_2326,nw_y_2326,ne_x_2326,ne_y_2326,se_x_2326,se_y_2326,sw_x_2326,sw_y_2326,nw_lat,nw_lon,ne_lat,ne_lon,se_lat,se_lon,sw_lat,sw_lon,status,warning_message
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,visible,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143328_0008_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143328_0008_T.JPG,DJI_20260107143328_0008_V.JPG,DJI_20260107143328_0008_T.JPG,paired,data/metadata/dji_image_metadata.csv,4032.0,3024.0,22.338366666666666,114.2633,845171.17877715,822146.8140891063,400.27,EXIF/XMP RelativeAltitude,6.7,24.0,9.662877418243491,7.24715806368262,derived from EXIF/XMP focal_length_35mm and target image aspect,71.59151982941417,56.81194376019049,computed from EXIF/XMP focal length + 35mm-equivalent-derived sensor size,visible_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,False,True,-179.3,-0.3,EXIF/XMP gimbal_yaw_degree,not applied; approximate north-up rectangular footprint,577.2776036119886,432.95820270899134,249937.07372400013,0.14317400883233844,0.1431740088323384,844882.539975344,845459.817578956,821930.3349877518,822363.2931904608,844882.539975344,822363.2931904608,845459.817578956,822363.2931904608,845459.817578956,821930.3349877518,844882.539975344,821930.3349877518,22.340323064377806,114.26049927534532,22.340320073694006,114.26610314325174,22.336410217479724,114.26610065426327,22.336413207594415,114.26049694259791,ok,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,thermal,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143328_0008_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143328_0008_V.JPG,DJI_20260107143328_0008_T.JPG,DJI_20260107143328_0008_V.JPG,paired,data/metadata/dji_image_metadata.csv,640.0,512.0,22.338366666666666,114.2633,845171.17877715,822146.8140891063,400.275,EXIF/XMP RelativeAltitude,12.0,52.0,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,35.99392244790114,29.13650161648791,computed from EXIF/XMP focal length + 35mm-equivalent-derived sensor size,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,False,True,-179.3,-0.4,EXIF/XMP gimbal_yaw_degree,not applied; approximate north-up rectangular footprint,260.0675226782785,208.05401814262277,54108.093081613515,0.4063555041848102,0.4063555041848101,845041.1450158108,845301.2125384891,822042.787080035,822250.8410981776,845041.1450158108,822250.8410981776,845301.2125384891,822250.8410981776,845301.2125384891,822042.787080035,845041.1450158108,822042.787080035,22.33930675640555,114.26203830183094,22.339305409148558,114.26456286450363,22.337426564207036,114.26456168907148,22.33742791134082,114.26203716022295,ok,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,visible,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,DJI_20260107143344_0009_V.JPG,DJI_20260107143344_0009_T.JPG,paired,data/metadata/dji_image_metadata.csv,4032.0,3024.0,22.3377,114.2632888888889,845170.0765011112,822072.990085192,400.663,EXIF/XMP RelativeAltitude,6.7,24.0,9.662877418243491,7.24715806368262,derived from EXIF/XMP focal_length_35mm and target image aspect,71.59151982941417,56.81194376019049,computed from EXIF/XMP focal length + 35mm-equivalent-derived sensor size,visible_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,False,True,-179.2,-1.8,EXIF/XMP gimbal_yaw_degree,not applied; approximate north-up rectangular footprint,577.8443962724916,433.38329720436855,250428.10972764014,0.1433145824088521,0.14331458240885203,844881.1543029749,845458.9986992474,821856.2984365899,822289.6817337942,844881.1543029749,822289.6817337942,845458.9986992474,822289.6817337942,845458.9986992474,821856.2984365899,844881.1543029749,821856.2984365899,22.339658318481025,114.26048542747495,22.33965532532815,114.26609477087686,22.33574162994968,114.26609227975939,22.335744622532406,114.26048309289956,ok,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,thermal,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,DJI_20260107143344_0009_T.JPG,DJI_20260107143344_0009_V.JPG,paired,data/metadata/dji_image_metadata.csv,640.0,512.0,22.3377,114.2632888888889,845170.0765011112,822072.990085192,400.667,EXIF/XMP RelativeAltitude,12.0,52.0,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,35.99392244790114,29.13650161648791,computed from EXIF/XMP focal length + 35mm-equivalent-derived sensor size,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,False,True,-179.3,-1.7,EXIF/XMP gimbal_yaw_degree,not applied; approximate north-up rectangular footprint,260.32221375039114,208.25777100031286,54214.12397752345,0.40675345898498616,0.40675345898498605,845039.915394236,845300.2376079863,821968.8611996919,822177.1189706922,845039.915394236,822177.1189706922,845300.2376079863,822177.1189706922,845300.2376079863,821968.8611996919,845039.915394236,821968.8611996919,22.33864101036286,114.26202596100555,22.338639661997046,114.26455298405327,22.33675897689783,114.26455180764079,22.336760325140226,114.26202481848222,ok,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::sample_0010,visible,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143352_0010_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143353_0010_T.JPG,DJI_20260107143352_0010_V.JPG,DJI_20260107143353_0010_T.JPG,paired,data/metadata/dji_image_metadata.csv,4032.0,3024.0,22.337249999999997,114.26328055555555,845169.2466110026,822023.1588368024,400.582,EXIF/XMP RelativeAltitude,6.7,24.0,9.662877418243491,7.24715806368262,derived from EXIF/XMP focal_length_35mm and target image aspect,71.59151982941417,56.81194376019049,computed from EXIF/XMP focal length + 35mm-equivalent-derived sensor size,visible_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,False,True,-179.2,-1.0,EXIF/XMP gimbal_yaw_degree,not applied; approximate north-up rectangular footprint,577.7275764111665,433.29568230837475,250326.8644094401,0.14328560922895994,0.14328560922895991,844880.382822797,845458.1103992081,821806.5109956482,822239.8066779565,844880.382822797,822239.8066779565,845458.1103992081,822239.8066779565,845458.1103992081,821806.5109956482,844880.382822797,821806.5109956482,22.339207922519552,114.26047766976681,22.33920493031623,114.2660858611442,22.335292025932215,114.26608337083364,22.335295017565688,114.26047533593106,ok,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::sample_0010,thermal,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143353_0010_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143352_0010_V.JPG,DJI_20260107143353_0010_T.JPG,DJI_20260107143352_0010_V.JPG,paired,data/metadata/dji_image_metadata.csv,640.0,512.0,22.337249999999997,114.26328055555555,845169.2466110026,822023.1588368024,400.599,EXIF/XMP RelativeAltitude,12.0,52.0,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,35.99392244790114,29.13650161648791,computed from EXIF/XMP focal length + 35mm-equivalent-derived sensor size,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,False,True,-179.2,-1.0,EXIF/XMP gimbal_yaw_degree,not applied; approximate north-up rectangular footprint,260.2780326460451,208.222426116836,54195.723422476556,0.4066844260094455,0.4066844260094453,845039.1075946796,845299.3856273256,821919.0476237439,822127.2700498608,845039.1075946796,822127.2700498608,845299.3856273256,822127.2700498608,845299.3856273256,821919.0476237439,845039.1075946796,821919.0476237439,22.338190850632916,114.26201784599921,22.33818950265109,114.26454443205806,22.336309136631655,114.26454325598574,22.336310484490113,114.26201670380367,ok,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,visible,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143401_0011_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143401_0011_T.JPG,DJI_20260107143401_0011_V.JPG,DJI_20260107143401_0011_T.JPG,paired,data/metadata/dji_image_metadata.csv,4032.0,3024.0,22.336647222222226,114.26327222222224,845168.4264156009,821956.4097435236,400.819,EXIF/XMP RelativeAltitude,6.7,24.0,9.662877418243491,7.24715806368262,derived from EXIF/XMP focal_length_35mm and target image aspect,71.59151982941417,56.81194376019049,computed from EXIF/XMP focal length + 35mm-equivalent-derived sensor size,visible_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,False,True,-179.3,-0.8,EXIF/XMP gimbal_yaw_degree,not applied; approximate north-up rectangular footprint,578.0693826720806,433.55203700406025,250623.15838716013,0.14337038260716284,0.14337038260716278,844879.391724265,845457.4611069369,821739.6337250215,822173.1857620256,844879.391724265,822173.1857620256,845457.4611069369,822173.1857620256,845457.4611069369,821739.6337250215,844879.391724265,821739.6337250215,22.33860630307652,114.26046769001861,22.338603309466286,114.26607917534788,22.334688089763937,114.26607668382395,22.334691082803698,114.26046535514935,ok,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,thermal,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143401_0011_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143401_0011_V.JPG,DJI_20260107143401_0011_T.JPG,DJI_20260107143401_0011_V.JPG,paired,data/metadata/dji_image_metadata.csv,640.0,512.0,22.336647222222226,114.26327222222224,845168.4264156009,821956.4097435236,400.791,EXIF/XMP RelativeAltitude,12.0,52.0,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,35.99392244790114,29.13650161648791,computed from EXIF/XMP focal length + 35mm-equivalent-derived sensor size,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,False,True,-179.3,-1.0,EXIF/XMP gimbal_yaw_degree,not applied; approximate north-up rectangular footprint,260.4027792936105,208.32222343488831,54247.68597106943,0.40687934264626635,0.40687934264626624,845038.2250259541,845298.6278052478,821852.2486318061,822060.570855241,845038.2250259541,822060.570855241,845298.6278052478,822060.570855241,845298.6278052478,821852.2486318061,845038.2250259541,821852.2486318061,22.33758852377489,114.26200891282447,22.33758717531075,114.2645366989746,22.335705907925394,114.26453552247696,22.33570725626607,114.26200777023493,ok,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143409_0012,visible,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143409_0012_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143409_0012_T.JPG,DJI_20260107143409_0012_V.JPG,DJI_20260107143409_0012_T.JPG,paired,data/metadata/dji_image_metadata.csv,4032.0,3024.0,22.336194444444445,114.26326666666668,845167.8828473386,821906.2710685671,400.891,EXIF/XMP RelativeAltitude,6.7,24.0,9.662877418243491,7.24715806368262,derived from EXIF/XMP focal_length_35mm and target image aspect,71.59151982941417,56.81194376019049,computed from EXIF/XMP focal length + 35mm-equivalent-derived sensor size,visible_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,False,True,-179.2,-1.4,EXIF/XMP gimbal_yaw_degree,not applied; approximate north-up rectangular footprint,578.1732225488139,433.6299169116103,250713.20645436013,0.1433961365448447,0.14339613654484468,844878.7962360642,845456.969458613,821689.4561101112,822123.0860270229,844878.7962360642,822123.0860270229,845456.969458613,822123.0860270229,845456.969458613,821689.4561101112,844878.7962360642,821689.4561101112,22.33815387719423,114.26046163962667,22.33815088329494,114.26607411485281,22.334234960074536,114.2660716230777,22.334237953403182,114.26045930455851,ok,
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143409_0012,thermal,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143409_0012_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143409_0012_V.JPG,DJI_20260107143409_0012_T.JPG,DJI_20260107143409_0012_V.JPG,paired,data/metadata/dji_image_metadata.csv,640.0,512.0,22.336194444444445,114.26326666666668,845167.8828473386,821906.2710685671,400.909,EXIF/XMP RelativeAltitude,12.0,52.0,7.79666547283578,6.237332378268624,derived from EXIF/XMP focal_length_35mm and target image aspect,35.99392244790114,29.13650161648791,computed from EXIF/XMP focal length + 35mm-equivalent-derived sensor size,thermal_profile,EXIF/XMP focal length + focal_length_35mm-derived sensor size,False,True,-179.2,-1.5,EXIF/XMP gimbal_yaw_degree,not applied; approximate north-up rectangular footprint,260.47944650409335,208.38355720327462,54279.633640863045,0.40699913516264585,0.40699913516264574,845037.6431240865,845298.1225705906,821802.0792899654,822010.4628471687,845037.6431240865,822010.4628471687,845298.1225705906,822010.4628471687,845298.1225705906,821802.0792899654,845037.6431240865,821802.0792899654,22.33713602312875,114.26200298935558,22.33713467437962,114.26453151157264,22.335252853010694,114.26453033482424,22.335254201636253,114.26200184653439,ok,
