candidate_priority,existing_pilot_grid_output,contains_sample_0016,pair_id,image_id,sample_number,site_group,capture_date,dataset_folder,session_folder,v_path,t_path,match_method,timestamp_difference_seconds,visible_capture_datetime,thermal_capture_datetime,thermal_gps_latitude,thermal_gps_longitude,thermal_relative_altitude,visible_image_width,visible_image_height,thermal_image_width,thermal_image_height,visible_footprint_status,thermal_footprint_status,qa_status,notes
high,yes,no,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,0005,HKUST,2026-01-07,20260107_Thermal_HKUST,DJI_202601071424_001,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,exact_base_name,0,2026-01-07 14:32:59,2026-01-07 14:32:59,22.340113888888887,114.263325,399.28,4032.0,3024.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,yes,no,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,0007,HKUST,2026-01-07,20260107_Thermal_HKUST,DJI_202601071424_001,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_T.JPG,exact_base_name,0,2026-01-07 14:33:20,2026-01-07 14:33:20,22.338783333333332,114.26330555555556,400.098,4032.0,3024.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,yes,no,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,DJI_20260107143328_0008,0008,HKUST,2026-01-07,20260107_Thermal_HKUST,DJI_202601071424_001,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143328_0008_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143328_0008_T.JPG,exact_base_name,0,2026-01-07 14:33:28,2026-01-07 14:33:28,22.338366666666666,114.2633,400.275,4032.0,3024.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,yes,no,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009,0009,HKUST,2026-01-07,20260107_Thermal_HKUST,DJI_202601071424_001,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,exact_base_name,0,2026-01-07 14:33:44,2026-01-07 14:33:44,22.337699999999998,114.2632888888889,400.667,4032.0,3024.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,yes,no,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,DJI_20260107143401_0011,0011,HKUST,2026-01-07,20260107_Thermal_HKUST,DJI_202601071424_001,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143401_0011_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143401_0011_T.JPG,exact_base_name,0,2026-01-07 14:34:01,2026-01-07 14:34:01,22.336647222222222,114.26327222222223,400.791,4032.0,3024.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,no,yes,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143435_0016,DJI_20260107143435_0016,0016,HKUST,2026-01-07,20260107_Thermal_HKUST,DJI_202601071424_001,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143435_0016_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143435_0016_T.JPG,exact_base_name,0,2026-01-07 14:34:35,2026-01-07 14:34:35,22.334391666666665,114.26324166666667,401.675,4032.0,3024.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,no,yes,20260107_Thermal_HKUST/DCIM/DJI_202601071453_002::DJI_20260107150654_0016,DJI_20260107150654_0016,0016,HKUST,2026-01-07,20260107_Thermal_HKUST,DJI_202601071453_002,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071453_002/DJI_20260107150654_0016_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071453_002/DJI_20260107150654_0016_T.JPG,exact_base_name,0,2026-01-07 15:06:54,2026-01-07 15:06:54,22.337533333333333,114.26295833333333,296.053,4096.0,3072.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,no,yes,20260109_Thermal_HKUST/DCIM/DJI_202601091403_001::DJI_20260109141356_0016,DJI_20260109141356_0016,0016,HKUST,2026-01-09,20260109_Thermal_HKUST,DJI_202601091403_001,data/raw/HKUST/20260109_Thermal_HKUST/DCIM/DJI_202601091403_001/DJI_20260109141356_0016_V.JPG,data/raw/HKUST/20260109_Thermal_HKUST/DCIM/DJI_202601091403_001/DJI_20260109141356_0016_T.JPG,exact_base_name,0,2026-01-09 14:13:56,2026-01-09 14:13:56,22.333969444444442,114.26345833333333,449.878,4032.0,3024.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,no,yes,20260202_Thermal_HKUST/DCIM/DJI_202602020853_001::DJI_20260202090442_0016,DJI_20260202090442_0016,0016,HKUST,2026-02-02,20260202_Thermal_HKUST,DJI_202602020853_001,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090442_0016_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020853_001/DJI_20260202090442_0016_T.JPG,exact_base_name,0,2026-02-02 09:04:42,2026-02-02 09:04:42,22.33615,114.263925,497.221,4096.0,3072.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,no,yes,20260202_Thermal_HKUST/DCIM/DJI_202602020954_002::DJI_20260202100135_0016,DJI_20260202100135_0016,0016,HKUST,2026-02-02,20260202_Thermal_HKUST,DJI_202602020954_002,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020954_002/DJI_20260202100135_0016_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602020954_002/DJI_20260202100135_0016_T.JPG,exact_base_name,0,2026-02-02 10:01:35,2026-02-02 10:01:35,22.332925,114.26289444444444,499.929,4032.0,3024.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,no,yes,20260202_Thermal_HKUST/DCIM/DJI_202602021145_004::DJI_20260202115409_0016,DJI_20260202115409_0016,0016,HKUST,2026-02-02,20260202_Thermal_HKUST,DJI_202602021145_004,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202115409_0016_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021145_004/DJI_20260202115409_0016_T.JPG,exact_base_name,0,2026-02-02 11:54:09,2026-02-02 11:54:09,22.331430555555556,114.26105833333334,499.022,4096.0,3072.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,no,yes,20260202_Thermal_HKUST/DCIM/DJI_202602021352_006::DJI_20260202135942_0016,DJI_20260202135942_0016,0016,HKUST,2026-02-02,20260202_Thermal_HKUST,DJI_202602021352_006,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021352_006/DJI_20260202135942_0016_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021352_006/DJI_20260202135942_0016_T.JPG,exact_base_name,0,2026-02-02 13:59:42,2026-02-02 13:59:42,22.334633333333333,114.26196666666667,496.423,4096.0,3072.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,no,yes,20260202_Thermal_HKUST/DCIM/DJI_202602021452_007::DJI_20260202150201_0016,DJI_20260202150201_0016,0016,HKUST,2026-02-02,20260202_Thermal_HKUST,DJI_202602021452_007,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150201_0016_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021452_007/DJI_20260202150201_0016_T.JPG,exact_base_name,0,2026-02-02 15:02:01,2026-02-02 15:02:01,22.329777777777778,114.26156666666667,498.363,4096.0,3072.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,no,yes,20260202_Thermal_HKUST/DCIM/DJI_202602021556_008::DJI_20260202160636_0016,DJI_20260202160636_0016,0016,HKUST,2026-02-02,20260202_Thermal_HKUST,DJI_202602021556_008,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021556_008/DJI_20260202160636_0016_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021556_008/DJI_20260202160636_0016_T.JPG,exact_base_name,0,2026-02-02 16:06:36,2026-02-02 16:06:36,22.333691666666667,114.26810555555555,498.743,4096.0,3072.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,no,yes,20260202_Thermal_HKUST/DCIM/DJI_202602021650_009::DJI_20260202165829_0016,DJI_20260202165829_0016,0016,HKUST,2026-02-02,20260202_Thermal_HKUST,DJI_202602021650_009,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021650_009/DJI_20260202165829_0016_V.JPG,data/raw/HKUST/20260202_Thermal_HKUST/DCIM/DJI_202602021650_009/DJI_20260202165829_0016_T.JPG,exact_base_name,0,2026-02-02 16:58:29,2026-02-02 16:58:29,22.332166666666666,114.26864444444445,500.005,4032.0,3024.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,no,no,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143409_0012,DJI_20260107143409_0012,0012,HKUST,2026-01-07,20260107_Thermal_HKUST,DJI_202601071424_001,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143409_0012_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143409_0012_T.JPG,exact_base_name,0,2026-01-07 14:34:09,2026-01-07 14:34:09,22.336194444444445,114.26326666666667,400.909,4032.0,3024.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,no,no,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143416_0013,DJI_20260107143416_0013,0013,HKUST,2026-01-07,20260107_Thermal_HKUST,DJI_202601071424_001,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143416_0013_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143416_0013_T.JPG,exact_base_name,0,2026-01-07 14:34:16,2026-01-07 14:34:16,22.33565833333333,114.26325833333334,401.131,4032.0,3024.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,no,no,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143418_0014,DJI_20260107143418_0014,0014,HKUST,2026-01-07,20260107_Thermal_HKUST,DJI_202601071424_001,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143418_0014_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143418_0014_T.JPG,exact_base_name,0,2026-01-07 14:34:18,2026-01-07 14:34:18,22.335641666666664,114.26325833333334,401.168,4032.0,3024.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,no,no,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143426_0015,DJI_20260107143426_0015,0015,HKUST,2026-01-07,20260107_Thermal_HKUST,DJI_202601071424_001,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143426_0015_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143426_0015_T.JPG,exact_base_name,0,2026-01-07 14:34:26,2026-01-07 14:34:26,22.335066666666666,114.26325277777778,401.474,4032.0,3024.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,no,no,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143443_0017,DJI_20260107143443_0017,0017,HKUST,2026-01-07,20260107_Thermal_HKUST,DJI_202601071424_001,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143443_0017_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143443_0017_T.JPG,exact_base_name,0,2026-01-07 14:34:43,2026-01-07 14:34:43,22.333869444444442,114.26323333333333,401.731,4032.0,3024.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,no,no,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143452_0018,DJI_20260107143452_0018,0018,HKUST,2026-01-07,20260107_Thermal_HKUST,DJI_202601071424_001,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143452_0018_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143452_0018_T.JPG,exact_base_name,0,2026-01-07 14:34:52,2026-01-07 14:34:52,22.333216666666665,114.263225,401.724,4032.0,3024.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,no,no,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143503_0020,DJI_20260107143503_0020,0020,HKUST,2026-01-07,20260107_Thermal_HKUST,DJI_202601071424_001,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143503_0020_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143503_0020_T.JPG,exact_base_name,0,2026-01-07 14:35:03,2026-01-07 14:35:03,22.333205555555555,114.26392777777778,401.673,4032.0,3024.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,no,no,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143513_0021,DJI_20260107143513_0021,0021,HKUST,2026-01-07,20260107_Thermal_HKUST,DJI_202601071424_001,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143513_0021_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143513_0021_T.JPG,exact_base_name,0,2026-01-07 14:35:13,2026-01-07 14:35:13,22.33393611111111,114.26395277777777,401.259,4032.0,3024.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,no,no,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143535_0023,DJI_20260107143535_0023,0023,HKUST,2026-01-07,20260107_Thermal_HKUST,DJI_202601071424_001,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143535_0023_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143535_0023_T.JPG,exact_base_name,0,2026-01-07 14:35:35,2026-01-07 14:35:35,22.335366666666665,114.26395833333333,400.391,4032.0,3024.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,no,no,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143545_0024,DJI_20260107143545_0024,0024,HKUST,2026-01-07,20260107_Thermal_HKUST,DJI_202601071424_001,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143545_0024_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143545_0024_T.JPG,exact_base_name,0,2026-01-07 14:35:45,2026-01-07 14:35:45,22.335980555555555,114.26396666666666,400.164,4032.0,3024.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,no,no,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143601_0026,DJI_20260107143601_0026,0026,HKUST,2026-01-07,20260107_Thermal_HKUST,DJI_202601071424_001,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143601_0026_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143601_0026_T.JPG,exact_base_name,0,2026-01-07 14:36:01,2026-01-07 14:36:01,22.337013888888887,114.263975,400.297,4032.0,3024.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,no,no,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143623_0027,DJI_20260107143623_0027,0027,HKUST,2026-01-07,20260107_Thermal_HKUST,DJI_202601071424_001,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143623_0027_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143623_0027_T.JPG,exact_base_name,0,2026-01-07 14:36:23,2026-01-07 14:36:23,22.33788611111111,114.26398333333333,400.808,4032.0,3024.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,no,no,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143631_0028,DJI_20260107143631_0028,0028,HKUST,2026-01-07,20260107_Thermal_HKUST,DJI_202601071424_001,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143631_0028_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143631_0028_T.JPG,exact_base_name,0,2026-01-07 14:36:31,2026-01-07 14:36:31,22.33845833333333,114.26398888888889,400.859,4032.0,3024.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,no,no,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143639_0029,DJI_20260107143639_0029,0029,HKUST,2026-01-07,20260107_Thermal_HKUST,DJI_202601071424_001,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143639_0029_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143639_0029_T.JPG,exact_base_name,0,2026-01-07 14:36:39,2026-01-07 14:36:39,22.33888611111111,114.26399166666667,401.024,4032.0,3024.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,no,no,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143645_0030,DJI_20260107143645_0030,0030,HKUST,2026-01-07,20260107_Thermal_HKUST,DJI_202601071424_001,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143645_0030_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143645_0030_T.JPG,exact_base_name,0,2026-01-07 14:36:45,2026-01-07 14:36:45,22.339208333333332,114.26399444444445,401.103,4032.0,3024.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,no,no,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143653_0031,DJI_20260107143653_0031,0031,HKUST,2026-01-07,20260107_Thermal_HKUST,DJI_202601071424_001,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143653_0031_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143653_0031_T.JPG,exact_base_name,0,2026-01-07 14:36:53,2026-01-07 14:36:53,22.339791666666667,114.264,401.295,4032.0,3024.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,no,no,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143654_0032,DJI_20260107143654_0032,0032,HKUST,2026-01-07,20260107_Thermal_HKUST,DJI_202601071424_001,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143654_0032_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143654_0032_T.JPG,exact_base_name,0,2026-01-07 14:36:54,2026-01-07 14:36:54,22.3398,114.264,401.051,4032.0,3024.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,no,no,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143701_0033,DJI_20260107143701_0033,0033,HKUST,2026-01-07,20260107_Thermal_HKUST,DJI_202601071424_001,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143701_0033_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143701_0033_T.JPG,exact_base_name,0,2026-01-07 14:37:01,2026-01-07 14:37:01,22.340180555555555,114.26400277777778,400.825,4032.0,3024.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,no,no,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143718_0035,DJI_20260107143718_0035,0035,HKUST,2026-01-07,20260107_Thermal_HKUST,DJI_202601071424_001,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143718_0035_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143718_0035_T.JPG,exact_base_name,0,2026-01-07 14:37:18,2026-01-07 14:37:18,22.33974444444444,114.26454722222222,400.884,4032.0,3024.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,no,no,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143727_0036,DJI_20260107143727_0036,0036,HKUST,2026-01-07,20260107_Thermal_HKUST,DJI_202601071424_001,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143727_0036_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143727_0036_T.JPG,exact_base_name,0,2026-01-07 14:37:27,2026-01-07 14:37:27,22.339141666666666,114.2645388888889,401.318,4032.0,3024.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,no,no,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143735_0037,DJI_20260107143735_0037,0037,HKUST,2026-01-07,20260107_Thermal_HKUST,DJI_202601071424_001,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143735_0037_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143735_0037_T.JPG,exact_base_name,0,2026-01-07 14:37:35,2026-01-07 14:37:35,22.338641666666664,114.26453055555555,401.543,4032.0,3024.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,no,no,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143743_0038,DJI_20260107143743_0038,0038,HKUST,2026-01-07,20260107_Thermal_HKUST,DJI_202601071424_001,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143743_0038_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143743_0038_T.JPG,exact_base_name,0,2026-01-07 14:37:43,2026-01-07 14:37:43,22.3382,114.26452777777777,401.727,4032.0,3024.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,no,no,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143750_0039,DJI_20260107143750_0039,0039,HKUST,2026-01-07,20260107_Thermal_HKUST,DJI_202601071424_001,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143750_0039_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143750_0039_T.JPG,exact_base_name,0,2026-01-07 14:37:50,2026-01-07 14:37:50,22.337816666666665,114.26452222222223,401.954,4032.0,3024.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
high,no,no,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143759_0040,DJI_20260107143759_0040,0040,HKUST,2026-01-07,20260107_Thermal_HKUST,DJI_202601071424_001,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143759_0040_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143759_0040_T.JPG,exact_base_name,0,2026-01-07 14:37:59,2026-01-07 14:37:59,22.337305555555556,114.26451666666667,402.188,4032.0,3024.0,640.0,512.0,ok,ok,candidate_only_no_visual_QA,Prioritized from existing inventory/metadata only; final pilot selection requires visual QA and Part B alignment review.
