pair_id,image_id,temperature_matrix_path,thermal_jpg_path,matrix_height,matrix_width,total_pixel_count,valid_temperature_pixel_count,nonfinite_pixel_count,nan_pixel_count,positive_infinity_pixel_count,negative_infinity_pixel_count,below_0_pixel_count,below_0_percent_of_valid,below_minus_5_pixel_count,below_minus_5_percent_of_valid,below_minus_10_pixel_count,below_minus_10_percent_of_valid,minimum_temperature_c,maximum_temperature_c,mean_temperature_c,median_temperature_c,p01_temperature_c,p99_temperature_c,below_0_in_shadow_count,below_0_in_nonshadow_count,below_0_shadow_fraction,below_0_near_image_edge_count,below_0_near_image_edge_fraction,edge_rule,largest_below_0_connected_component_pixels,below_0_connected_component_count,dominant_physical_class_for_below_0,dominant_physical_class_for_below_0_id,dominant_physical_class_below_0_count,spatial_pattern,orientation_or_alignment_warning,current_abs_corr_to_thermal_jpg_intensity,vflip_abs_corr_to_thermal_jpg_intensity,hflip_abs_corr_to_thermal_jpg_intensity,transposed_check,structural_warnings,heatmap_path,binary_mask_path,thermal_overlay_path,threshold_comparison_path,physical_cover_comparison_path,shadow_comparison_path,contact_sheet_path,qa_status,qa_notes
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,data/processed/part_d/temperature_matrices/DJI_20260107143259_0005_temperature_celsius.npy,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,512,640,327680,327680,0,0,0,0,128,0.039062,51,0.015564,33,0.010071,-19.389074,42.374504,11.728144,10.485468,7.261346,25.855097,0,128,0.0,0,0.0,within 5 pixels of any image border,42,11,roof,1,109,mixed,none_detected_by_shape_and_JPG_intensity_diagnostic,0.897275,0.129709,0.28522,not_applicable_shape_would_be_640x512,,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143259_0005/DJI_20260107143259_0005_temperature_heatmap.png,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143259_0005/DJI_20260107143259_0005_below_0_binary_mask.png,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143259_0005/DJI_20260107143259_0005_below_0_overlay_on_thermal_jpg.png,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143259_0005/DJI_20260107143259_0005_threshold_comparison.png,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143259_0005/DJI_20260107143259_0005_below_0_physical_cover_comparison.png,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143259_0005/DJI_20260107143259_0005_below_0_shadow_comparison.png,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143259_0005/DJI_20260107143259_0005_subzero_spatial_qa_contact_sheet.png,warn,sub-zero pixels present; pattern=mixed
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,data/processed/part_d/temperature_matrices/DJI_20260107143320_0007_temperature_celsius.npy,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_T.JPG,512,640,327680,327680,0,0,0,0,140,0.042725,116,0.0354,90,0.027466,-24.187902,44.43914,13.63475,11.952875,5.503808,28.519617,0,140,0.0,0,0.0,within 5 pixels of any image border,57,5,roof,1,139,mixed,none_detected_by_shape_and_JPG_intensity_diagnostic,0.890404,0.033837,0.128822,not_applicable_shape_would_be_640x512,,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143320_0007/DJI_20260107143320_0007_temperature_heatmap.png,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143320_0007/DJI_20260107143320_0007_below_0_binary_mask.png,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143320_0007/DJI_20260107143320_0007_below_0_overlay_on_thermal_jpg.png,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143320_0007/DJI_20260107143320_0007_threshold_comparison.png,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143320_0007/DJI_20260107143320_0007_below_0_physical_cover_comparison.png,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143320_0007/DJI_20260107143320_0007_below_0_shadow_comparison.png,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143320_0007/DJI_20260107143320_0007_subzero_spatial_qa_contact_sheet.png,warn,sub-zero pixels present; pattern=mixed
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,DJI_20260107143328_0008,data/processed/part_d/temperature_matrices/DJI_20260107143328_0008_temperature_celsius.npy,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143328_0008_T.JPG,512,640,327680,327680,0,0,0,0,285,0.086975,183,0.055847,129,0.039368,-26.157614,44.515831,13.364334,11.65954,4.699396,28.890711,0,285,0.0,0,0.0,within 5 pixels of any image border,65,13,roof,1,284,mixed,none_detected_by_shape_and_JPG_intensity_diagnostic,0.896798,0.062784,0.2341,not_applicable_shape_would_be_640x512,,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143328_0008/DJI_20260107143328_0008_temperature_heatmap.png,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143328_0008/DJI_20260107143328_0008_below_0_binary_mask.png,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143328_0008/DJI_20260107143328_0008_below_0_overlay_on_thermal_jpg.png,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143328_0008/DJI_20260107143328_0008_threshold_comparison.png,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143328_0008/DJI_20260107143328_0008_below_0_physical_cover_comparison.png,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143328_0008/DJI_20260107143328_0008_below_0_shadow_comparison.png,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143328_0008/DJI_20260107143328_0008_subzero_spatial_qa_contact_sheet.png,warn,sub-zero pixels present; pattern=mixed
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009,data/processed/part_d/temperature_matrices/DJI_20260107143344_0009_temperature_celsius.npy,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143344_0009_T.JPG,512,640,327680,327680,0,0,0,0,828,0.252686,585,0.178528,417,0.127258,-25.896322,45.51281,13.299032,11.512873,4.405298,28.667871,0,828,0.0,1,0.001208,within 5 pixels of any image border,226,29,roof,1,817,mixed,none_detected_by_shape_and_JPG_intensity_diagnostic,0.86048,0.103826,0.187847,not_applicable_shape_would_be_640x512,,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143344_0009/DJI_20260107143344_0009_temperature_heatmap.png,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143344_0009/DJI_20260107143344_0009_below_0_binary_mask.png,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143344_0009/DJI_20260107143344_0009_below_0_overlay_on_thermal_jpg.png,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143344_0009/DJI_20260107143344_0009_threshold_comparison.png,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143344_0009/DJI_20260107143344_0009_below_0_physical_cover_comparison.png,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143344_0009/DJI_20260107143344_0009_below_0_shadow_comparison.png,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143344_0009/DJI_20260107143344_0009_subzero_spatial_qa_contact_sheet.png,warn,sub-zero pixels present; pattern=mixed
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,DJI_20260107143401_0011,data/processed/part_d/temperature_matrices/DJI_20260107143401_0011_temperature_celsius.npy,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143401_0011_T.JPG,512,640,327680,327680,0,0,0,0,5309,1.620178,4014,1.224976,2953,0.901184,-31.229254,37.284782,13.23331,11.806177,-8.378912,27.333155,0,5309,0.0,135,0.025429,within 5 pixels of any image border,694,135,roof,1,3715,mixed,none_detected_by_shape_and_JPG_intensity_diagnostic,0.720086,0.113234,0.065899,not_applicable_shape_would_be_640x512,,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143401_0011/DJI_20260107143401_0011_temperature_heatmap.png,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143401_0011/DJI_20260107143401_0011_below_0_binary_mask.png,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143401_0011/DJI_20260107143401_0011_below_0_overlay_on_thermal_jpg.png,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143401_0011/DJI_20260107143401_0011_threshold_comparison.png,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143401_0011/DJI_20260107143401_0011_below_0_physical_cover_comparison.png,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143401_0011/DJI_20260107143401_0011_below_0_shadow_comparison.png,outputs/part_d/qa/subzero_spatial_qa/DJI_20260107143401_0011/DJI_20260107143401_0011_subzero_spatial_qa_contact_sheet.png,warn,sub-zero pixels present; pattern=mixed
