image_id,pair_id,draft_source_stage,old_roi_basis,parked_status,do_not_use_as_final,reason_not_final,old_superpixel_overlay_path,old_segment_boundary_overlay_path,old_segment_id_map_path,old_segment_summary_path,old_annotation_template_path,new_part_c_superpixel_dir
DJI_20260107143259_0005,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,early_part_b_round1,metadata_fov_center_crop,parked_for_reference_only,yes,Generated before Part B Round 1.1 refined alignment acceptance; surface-cover segmentation is regenerated on the accepted refined ROI in Part C.,outputs/part_b/superpixels/DJI_20260107143259_0005_superpixel_overlay.png,outputs/part_b/superpixels/DJI_20260107143259_0005_segment_boundary_overlay.png,outputs/part_b/superpixels/DJI_20260107143259_0005_segment_id_map.png,outputs/part_b/superpixels/DJI_20260107143259_0005_segment_summary.csv,data/annotations/part_b_round1/DJI_20260107143259_0005_segment_annotation_template.csv,outputs/part_c/superpixels/DJI_20260107143259_0005
DJI_20260107143320_0007,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,early_part_b_round1,metadata_fov_center_crop,parked_for_reference_only,yes,Generated before Part B Round 1.1 refined alignment acceptance; surface-cover segmentation is regenerated on the accepted refined ROI in Part C.,outputs/part_b/superpixels/DJI_20260107143320_0007_superpixel_overlay.png,outputs/part_b/superpixels/DJI_20260107143320_0007_segment_boundary_overlay.png,outputs/part_b/superpixels/DJI_20260107143320_0007_segment_id_map.png,outputs/part_b/superpixels/DJI_20260107143320_0007_segment_summary.csv,data/annotations/part_b_round1/DJI_20260107143320_0007_segment_annotation_template.csv,outputs/part_c/superpixels/DJI_20260107143320_0007
DJI_20260107143328_0008,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,early_part_b_round1,metadata_fov_center_crop,parked_for_reference_only,yes,Generated before Part B Round 1.1 refined alignment acceptance; surface-cover segmentation is regenerated on the accepted refined ROI in Part C.,outputs/part_b/superpixels/DJI_20260107143328_0008_superpixel_overlay.png,outputs/part_b/superpixels/DJI_20260107143328_0008_segment_boundary_overlay.png,outputs/part_b/superpixels/DJI_20260107143328_0008_segment_id_map.png,outputs/part_b/superpixels/DJI_20260107143328_0008_segment_summary.csv,data/annotations/part_b_round1/DJI_20260107143328_0008_segment_annotation_template.csv,outputs/part_c/superpixels/DJI_20260107143328_0008
DJI_20260107143344_0009,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,early_part_b_round1,metadata_fov_center_crop,parked_for_reference_only,yes,Generated before Part B Round 1.1 refined alignment acceptance; surface-cover segmentation is regenerated on the accepted refined ROI in Part C.,outputs/part_b/superpixels/DJI_20260107143344_0009_superpixel_overlay.png,outputs/part_b/superpixels/DJI_20260107143344_0009_segment_boundary_overlay.png,outputs/part_b/superpixels/DJI_20260107143344_0009_segment_id_map.png,outputs/part_b/superpixels/DJI_20260107143344_0009_segment_summary.csv,data/annotations/part_b_round1/DJI_20260107143344_0009_segment_annotation_template.csv,outputs/part_c/superpixels/DJI_20260107143344_0009
DJI_20260107143401_0011,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,early_part_b_round1,metadata_fov_center_crop,parked_for_reference_only,yes,Generated before Part B Round 1.1 refined alignment acceptance; surface-cover segmentation is regenerated on the accepted refined ROI in Part C.,outputs/part_b/superpixels/DJI_20260107143401_0011_superpixel_overlay.png,outputs/part_b/superpixels/DJI_20260107143401_0011_segment_boundary_overlay.png,outputs/part_b/superpixels/DJI_20260107143401_0011_segment_id_map.png,outputs/part_b/superpixels/DJI_20260107143401_0011_segment_summary.csv,data/annotations/part_b_round1/DJI_20260107143401_0011_segment_annotation_template.csv,outputs/part_c/superpixels/DJI_20260107143401_0011
