grid_id,image_id,pair_id,visible_image_name,thermal_image_name,visible_image_path,thermal_image_path,grid_row,grid_col,cell_min_x_2326,cell_max_x_2326,cell_min_y_2326,cell_max_y_2326,cell_width_m,cell_height_m,cell_area_m2,cell_center_x_2326,cell_center_y_2326,cell_center_lat,cell_center_lon,is_partial_edge_cell,footprint_min_x_2326,footprint_max_x_2326,footprint_min_y_2326,footprint_max_y_2326,footprint_ground_width_m,footprint_ground_height_m,footprint_gsd_x_m_per_px,footprint_gsd_y_m_per_px,quality_flag,notes
DJI_20260107143320_0007_T__r020_c036,DJI_20260107143320_0007_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007_V.JPG,DJI_20260107143320_0007_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_T.JPG,20,36,845296.0488838593,845306.0488838593,822164.8189060683,822174.8189060683,10.0,10.0,100.0,845301.0488838593,822169.8189060683,22.338573734041002,114.26456081809998,False,844936.0488838593,845407.4003498189,822014.8189060683,822371.0891191375,471.3514659596592,356.27021306914946,0.7364866655619675,0.6958402599006825,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143320_0007_T__r020_c037,DJI_20260107143320_0007_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007_V.JPG,DJI_20260107143320_0007_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_T.JPG,20,37,845306.0488838593,845316.0488838593,822164.8189060683,822174.8189060683,10.0,10.0,100.0,845311.0488838593,822169.8189060683,22.33857368145438,114.26465789094378,False,844936.0488838593,845407.4003498189,822014.8189060683,822371.0891191375,471.3514659596592,356.27021306914946,0.7364866655619675,0.6958402599006825,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143320_0007_T__r020_c038,DJI_20260107143320_0007_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007_V.JPG,DJI_20260107143320_0007_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_T.JPG,20,38,845316.0488838593,845326.0488838593,822164.8189060683,822174.8189060683,10.0,10.0,100.0,845321.0488838593,822169.8189060683,22.338573628809606,114.2647549637873,False,844936.0488838593,845407.4003498189,822014.8189060683,822371.0891191375,471.3514659596592,356.27021306914946,0.7364866655619675,0.6958402599006825,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143320_0007_T__r020_c039,DJI_20260107143320_0007_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007_V.JPG,DJI_20260107143320_0007_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_T.JPG,20,39,845326.0488838593,845336.0488838593,822164.8189060683,822174.8189060683,10.0,10.0,100.0,845331.0488838593,822169.8189060683,22.338573576106693,114.26485203663056,False,844936.0488838593,845407.4003498189,822014.8189060683,822371.0891191375,471.3514659596592,356.27021306914946,0.7364866655619675,0.6958402599006825,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143320_0007_T__r020_c040,DJI_20260107143320_0007_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007_V.JPG,DJI_20260107143320_0007_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_T.JPG,20,40,845336.0488838593,845346.0488838593,822164.8189060683,822174.8189060683,10.0,10.0,100.0,845341.0488838593,822169.8189060683,22.33857352334561,114.26494910947352,False,844936.0488838593,845407.4003498189,822014.8189060683,822371.0891191375,471.3514659596592,356.27021306914946,0.7364866655619675,0.6958402599006825,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143320_0007_T__r020_c041,DJI_20260107143320_0007_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007_V.JPG,DJI_20260107143320_0007_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_T.JPG,20,41,845346.0488838593,845356.0488838593,822164.8189060683,822174.8189060683,10.0,10.0,100.0,845351.0488838593,822169.8189060683,22.338573470526374,114.26504618231617,False,844936.0488838593,845407.4003498189,822014.8189060683,822371.0891191375,471.3514659596592,356.27021306914946,0.7364866655619675,0.6958402599006825,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143320_0007_T__r020_c042,DJI_20260107143320_0007_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007_V.JPG,DJI_20260107143320_0007_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_T.JPG,20,42,845356.0488838593,845366.0488838593,822164.8189060683,822174.8189060683,10.0,10.0,100.0,845361.0488838593,822169.8189060683,22.33857341764898,114.26514325515856,False,844936.0488838593,845407.4003498189,822014.8189060683,822371.0891191375,471.3514659596592,356.27021306914946,0.7364866655619675,0.6958402599006825,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143320_0007_T__r020_c043,DJI_20260107143320_0007_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007_V.JPG,DJI_20260107143320_0007_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_T.JPG,20,43,845366.0488838593,845376.0488838593,822164.8189060683,822174.8189060683,10.0,10.0,100.0,845371.0488838593,822169.8189060683,22.33857336471344,114.26524032800066,False,844936.0488838593,845407.4003498189,822014.8189060683,822371.0891191375,471.3514659596592,356.27021306914946,0.7364866655619675,0.6958402599006825,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143320_0007_T__r020_c044,DJI_20260107143320_0007_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007_V.JPG,DJI_20260107143320_0007_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_T.JPG,20,44,845376.0488838593,845386.0488838593,822164.8189060683,822174.8189060683,10.0,10.0,100.0,845381.0488838593,822169.8189060683,22.338573311719745,114.26533740084245,False,844936.0488838593,845407.4003498189,822014.8189060683,822371.0891191375,471.3514659596592,356.27021306914946,0.7364866655619675,0.6958402599006825,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143320_0007_T__r020_c045,DJI_20260107143320_0007_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007_V.JPG,DJI_20260107143320_0007_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_T.JPG,20,45,845386.0488838593,845396.0488838593,822164.8189060683,822174.8189060683,10.0,10.0,100.0,845391.0488838593,822169.8189060683,22.338573258667893,114.26543447368398,False,844936.0488838593,845407.4003498189,822014.8189060683,822371.0891191375,471.3514659596592,356.27021306914946,0.7364866655619675,0.6958402599006825,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143320_0007_T__r020_c046,DJI_20260107143320_0007_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007_V.JPG,DJI_20260107143320_0007_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_T.JPG,20,46,845396.0488838593,845406.0488838593,822164.8189060683,822174.8189060683,10.0,10.0,100.0,845401.0488838593,822169.8189060683,22.338573205557868,114.26553154652521,False,844936.0488838593,845407.4003498189,822014.8189060683,822371.0891191375,471.3514659596592,356.27021306914946,0.7364866655619675,0.6958402599006825,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143320_0007_T__r020_c047,DJI_20260107143320_0007_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007_V.JPG,DJI_20260107143320_0007_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_T.JPG,20,47,845406.0488838593,845407.4003498189,822164.8189060683,822174.8189060683,1.3514659595675766,10.0,13.514659595675766,845406.7246168391,822169.8189060683,22.338573175388184,114.26558664247773,True,844936.0488838593,845407.4003498189,822014.8189060683,822371.0891191375,471.3514659596592,356.27021306914946,0.7364866655619675,0.6958402599006825,ok;partial_edge_cell,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143320_0007_T__r021_c000,DJI_20260107143320_0007_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007_V.JPG,DJI_20260107143320_0007_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_T.JPG,21,0,844936.0488838593,844946.0488838593,822154.8189060683,822164.8189060683,10.0,10.0,100.0,844941.0488838593,822159.8189060683,22.33848528279044,114.26106614128958,False,844936.0488838593,845407.4003498189,822014.8189060683,822371.0891191375,471.3514659596592,356.27021306914946,0.7364866655619675,0.6958402599006825,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143320_0007_T__r021_c001,DJI_20260107143320_0007_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007_V.JPG,DJI_20260107143320_0007_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_T.JPG,21,1,844946.0488838593,844956.0488838593,822154.8189060683,822164.8189060683,10.0,10.0,100.0,844951.0488838593,822159.8189060683,22.338485232297632,114.26116321408095,False,844936.0488838593,845407.4003498189,822014.8189060683,822371.0891191375,471.3514659596592,356.27021306914946,0.7364866655619675,0.6958402599006825,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143320_0007_T__r021_c002,DJI_20260107143320_0007_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007_V.JPG,DJI_20260107143320_0007_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_T.JPG,21,2,844956.0488838593,844966.0488838593,822154.8189060683,822164.8189060683,10.0,10.0,100.0,844961.0488838593,822159.8189060683,22.338485181746663,114.26126028687204,False,844936.0488838593,845407.4003498189,822014.8189060683,822371.0891191375,471.3514659596592,356.27021306914946,0.7364866655619675,0.6958402599006825,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143320_0007_T__r021_c003,DJI_20260107143320_0007_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007_V.JPG,DJI_20260107143320_0007_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_T.JPG,21,3,844966.0488838593,844976.0488838593,822154.8189060683,822164.8189060683,10.0,10.0,100.0,844971.0488838593,822159.8189060683,22.33848513113755,114.26135735966288,False,844936.0488838593,845407.4003498189,822014.8189060683,822371.0891191375,471.3514659596592,356.27021306914946,0.7364866655619675,0.6958402599006825,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143320_0007_T__r021_c004,DJI_20260107143320_0007_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007_V.JPG,DJI_20260107143320_0007_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_T.JPG,21,4,844976.0488838593,844986.0488838593,822154.8189060683,822164.8189060683,10.0,10.0,100.0,844981.0488838593,822159.8189060683,22.33848508047026,114.26145443245342,False,844936.0488838593,845407.4003498189,822014.8189060683,822371.0891191375,471.3514659596592,356.27021306914946,0.7364866655619675,0.6958402599006825,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143320_0007_T__r021_c005,DJI_20260107143320_0007_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007_V.JPG,DJI_20260107143320_0007_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_T.JPG,21,5,844986.0488838593,844996.0488838593,822154.8189060683,822164.8189060683,10.0,10.0,100.0,844991.0488838593,822159.8189060683,22.33848502974483,114.2615515052437,False,844936.0488838593,845407.4003498189,822014.8189060683,822371.0891191375,471.3514659596592,356.27021306914946,0.7364866655619675,0.6958402599006825,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143320_0007_T__r021_c006,DJI_20260107143320_0007_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007_V.JPG,DJI_20260107143320_0007_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_T.JPG,21,6,844996.0488838593,845006.0488838593,822154.8189060683,822164.8189060683,10.0,10.0,100.0,845001.0488838593,822159.8189060683,22.338484978961244,114.26164857803371,False,844936.0488838593,845407.4003498189,822014.8189060683,822371.0891191375,471.3514659596592,356.27021306914946,0.7364866655619675,0.6958402599006825,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143320_0007_T__r021_c007,DJI_20260107143320_0007_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007_V.JPG,DJI_20260107143320_0007_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_T.JPG,21,7,845006.0488838593,845016.0488838593,822154.8189060683,822164.8189060683,10.0,10.0,100.0,845011.0488838593,822159.8189060683,22.338484928119506,114.26174565082341,False,844936.0488838593,845407.4003498189,822014.8189060683,822371.0891191375,471.3514659596592,356.27021306914946,0.7364866655619675,0.6958402599006825,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143320_0007_T__r021_c008,DJI_20260107143320_0007_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007_V.JPG,DJI_20260107143320_0007_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_T.JPG,21,8,845016.0488838593,845026.0488838593,822154.8189060683,822164.8189060683,10.0,10.0,100.0,845021.0488838593,822159.8189060683,22.338484877219603,114.26184272361287,False,844936.0488838593,845407.4003498189,822014.8189060683,822371.0891191375,471.3514659596592,356.27021306914946,0.7364866655619675,0.6958402599006825,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143320_0007_T__r021_c009,DJI_20260107143320_0007_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007_V.JPG,DJI_20260107143320_0007_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_T.JPG,21,9,845026.0488838593,845036.0488838593,822154.8189060683,822164.8189060683,10.0,10.0,100.0,845031.0488838593,822159.8189060683,22.338484826261553,114.26193979640203,False,844936.0488838593,845407.4003498189,822014.8189060683,822371.0891191375,471.3514659596592,356.27021306914946,0.7364866655619675,0.6958402599006825,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143320_0007_T__r021_c010,DJI_20260107143320_0007_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007_V.JPG,DJI_20260107143320_0007_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_T.JPG,21,10,845036.0488838593,845046.0488838593,822154.8189060683,822164.8189060683,10.0,10.0,100.0,845041.0488838593,822159.8189060683,22.338484775245348,114.26203686919094,False,844936.0488838593,845407.4003498189,822014.8189060683,822371.0891191375,471.3514659596592,356.27021306914946,0.7364866655619675,0.6958402599006825,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143320_0007_T__r021_c011,DJI_20260107143320_0007_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007_V.JPG,DJI_20260107143320_0007_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_T.JPG,21,11,845046.0488838593,845056.0488838593,822154.8189060683,822164.8189060683,10.0,10.0,100.0,845051.0488838593,822159.8189060683,22.338484724170982,114.26213394197953,False,844936.0488838593,845407.4003498189,822014.8189060683,822371.0891191375,471.3514659596592,356.27021306914946,0.7364866655619675,0.6958402599006825,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143320_0007_T__r021_c012,DJI_20260107143320_0007_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007_V.JPG,DJI_20260107143320_0007_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_T.JPG,21,12,845056.0488838593,845066.0488838593,822154.8189060683,822164.8189060683,10.0,10.0,100.0,845061.0488838593,822159.8189060683,22.338484673038465,114.26223101476788,False,844936.0488838593,845407.4003498189,822014.8189060683,822371.0891191375,471.3514659596592,356.27021306914946,0.7364866655619675,0.6958402599006825,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143320_0007_T__r021_c013,DJI_20260107143320_0007_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007_V.JPG,DJI_20260107143320_0007_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_T.JPG,21,13,845066.0488838593,845076.0488838593,822154.8189060683,822164.8189060683,10.0,10.0,100.0,845071.0488838593,822159.8189060683,22.338484621847805,114.26232808755594,False,844936.0488838593,845407.4003498189,822014.8189060683,822371.0891191375,471.3514659596592,356.27021306914946,0.7364866655619675,0.6958402599006825,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143320_0007_T__r021_c014,DJI_20260107143320_0007_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007_V.JPG,DJI_20260107143320_0007_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_T.JPG,21,14,845076.0488838593,845086.0488838593,822154.8189060683,822164.8189060683,10.0,10.0,100.0,845081.0488838593,822159.8189060683,22.338484570598972,114.26242516034374,False,844936.0488838593,845407.4003498189,822014.8189060683,822371.0891191375,471.3514659596592,356.27021306914946,0.7364866655619675,0.6958402599006825,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143320_0007_T__r021_c015,DJI_20260107143320_0007_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007_V.JPG,DJI_20260107143320_0007_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_T.JPG,21,15,845086.0488838593,845096.0488838593,822154.8189060683,822164.8189060683,10.0,10.0,100.0,845091.0488838593,822159.8189060683,22.338484519291995,114.26252223313124,False,844936.0488838593,845407.4003498189,822014.8189060683,822371.0891191375,471.3514659596592,356.27021306914946,0.7364866655619675,0.6958402599006825,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
DJI_20260107143320_0007_T__r021_c016,DJI_20260107143320_0007_T,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007_V.JPG,DJI_20260107143320_0007_T.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_V.JPG,data/raw/hkust/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143320_0007_T.JPG,21,16,845096.0488838593,845106.0488838593,822154.8189060683,822164.8189060683,10.0,10.0,100.0,845101.0488838593,822159.8189060683,22.338484467926854,114.26261930591846,False,844936.0488838593,845407.4003498189,822014.8189060683,822371.0891191375,471.3514659596592,356.27021306914946,0.7364866655619675,0.6958402599006825,ok,"Pilot 10m x 10m grid cell created inside the paired thermal image footprint. LUHK land-use assignment, thermal matrix extraction, delta-T, and prediction are intentionally deferred to later workflow steps."
