pair_id,global_cell_id,luhk_row,luhk_col,cell_min_x_2326,cell_max_x_2326,cell_min_y_2326,cell_max_y_2326,cell_area_m2,cell_center_x_2326,cell_center_y_2326,cell_center_lat,cell_center_lon,luhk_raw_code,luhk_category_code,luhk_category_name,dominant_luhk_category,visible_image_name,thermal_image_name,visible_image_path,thermal_image_path,visible_coverage_ratio,thermal_coverage_ratio,is_visible_covered,is_thermal_covered,is_common_vt_cell,visible_footprint_width_m,visible_footprint_height_m,thermal_footprint_width_m,thermal_footprint_height_m
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,LUHK_r02544_c04498,2544,4498,844980.0,844990.0,822550.0,822560.0,100.0,844985.0,822555.0,22.342053767693397,114.26149494178783,71,7,Woodland / shrubland / grassland / wetland,Woodland / shrubland / grassland / wetland,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,0.6232012869906611,0.0,True,False,False,575.8339408812928,431.8754556609695,259.4210491661559,207.53683933292464
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,LUHK_r02544_c04499,2544,4499,844990.0,845000.0,822550.0,822560.0,100.0,844995.0,822555.0,22.342053716936196,114.26159201704866,71,7,Woodland / shrubland / grassland / wetland,Woodland / shrubland / grassland / wetland,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,0.6232012869906611,0.0,True,False,False,575.8339408812928,431.8754556609695,259.4210491661559,207.53683933292464
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,LUHK_r02544_c04500,2544,4500,845000.0,845010.0,822550.0,822560.0,100.0,845005.0,822555.0,22.3420536661208,114.26168909230915,71,7,Woodland / shrubland / grassland / wetland,Woodland / shrubland / grassland / wetland,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,0.6232012869906611,0.0,True,False,False,575.8339408812928,431.8754556609695,259.4210491661559,207.53683933292464
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,LUHK_r02544_c04501,2544,4501,845010.0,845020.0,822550.0,822560.0,100.0,845015.0,822555.0,22.342053615247245,114.26178616756938,71,7,Woodland / shrubland / grassland / wetland,Woodland / shrubland / grassland / wetland,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,0.6232012869906611,0.0,True,False,False,575.8339408812928,431.8754556609695,259.4210491661559,207.53683933292464
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,LUHK_r02544_c04502,2544,4502,845020.0,845030.0,822550.0,822560.0,100.0,845025.0,822555.0,22.342053564315535,114.26188324282936,71,7,Woodland / shrubland / grassland / wetland,Woodland / shrubland / grassland / wetland,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,0.6232012869906611,0.0,True,False,False,575.8339408812928,431.8754556609695,259.4210491661559,207.53683933292464
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,LUHK_r02544_c04503,2544,4503,845030.0,845040.0,822550.0,822560.0,100.0,845035.0,822555.0,22.34205351332564,114.26198031808904,71,7,Woodland / shrubland / grassland / wetland,Woodland / shrubland / grassland / wetland,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,0.6232012869906611,0.0,True,False,False,575.8339408812928,431.8754556609695,259.4210491661559,207.53683933292464
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,LUHK_r02544_c04504,2544,4504,845040.0,845050.0,822550.0,822560.0,100.0,845045.0,822555.0,22.3420534622776,114.26207739334846,71,7,Woodland / shrubland / grassland / wetland,Woodland / shrubland / grassland / wetland,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,0.6232012869906611,0.0,True,False,False,575.8339408812928,431.8754556609695,259.4210491661559,207.53683933292464
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,LUHK_r02544_c04505,2544,4505,845050.0,845060.0,822550.0,822560.0,100.0,845055.0,822555.0,22.342053411171392,114.2621744686076,71,7,Woodland / shrubland / grassland / wetland,Woodland / shrubland / grassland / wetland,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,0.6232012869906611,0.0,True,False,False,575.8339408812928,431.8754556609695,259.4210491661559,207.53683933292464
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,LUHK_r02544_c04506,2544,4506,845060.0,845070.0,822550.0,822560.0,100.0,845065.0,822555.0,22.34205336000701,114.26227154386646,71,7,Woodland / shrubland / grassland / wetland,Woodland / shrubland / grassland / wetland,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,0.6232012869906611,0.0,True,False,False,575.8339408812928,431.8754556609695,259.4210491661559,207.53683933292464
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,LUHK_r02544_c04507,2544,4507,845070.0,845080.0,822550.0,822560.0,100.0,845075.0,822555.0,22.342053308784468,114.26236861912504,71,7,Woodland / shrubland / grassland / wetland,Woodland / shrubland / grassland / wetland,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,0.6232012869906611,0.0,True,False,False,575.8339408812928,431.8754556609695,259.4210491661559,207.53683933292464
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,LUHK_r02544_c04508,2544,4508,845080.0,845090.0,822550.0,822560.0,100.0,845085.0,822555.0,22.342053257503753,114.26246569438335,71,7,Woodland / shrubland / grassland / wetland,Woodland / shrubland / grassland / wetland,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,0.6232012869906611,0.0,True,False,False,575.8339408812928,431.8754556609695,259.4210491661559,207.53683933292464
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,LUHK_r02544_c04509,2544,4509,845090.0,845100.0,822550.0,822560.0,100.0,845095.0,822555.0,22.342053206164884,114.26256276964135,71,7,Woodland / shrubland / grassland / wetland,Woodland / shrubland / grassland / wetland,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,0.6232012869906611,0.0,True,False,False,575.8339408812928,431.8754556609695,259.4210491661559,207.53683933292464
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,LUHK_r02544_c04510,2544,4510,845100.0,845110.0,822550.0,822560.0,100.0,845105.0,822555.0,22.342053154767854,114.2626598448991,71,7,Woodland / shrubland / grassland / wetland,Woodland / shrubland / grassland / wetland,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,0.6232012869906611,0.0,True,False,False,575.8339408812928,431.8754556609695,259.4210491661559,207.53683933292464
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,LUHK_r02544_c04511,2544,4511,845110.0,845120.0,822550.0,822560.0,100.0,845115.0,822555.0,22.34205310331265,114.26275692015658,71,7,Woodland / shrubland / grassland / wetland,Woodland / shrubland / grassland / wetland,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,0.6232012869906611,0.0,True,False,False,575.8339408812928,431.8754556609695,259.4210491661559,207.53683933292464
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,LUHK_r02544_c04512,2544,4512,845120.0,845130.0,822550.0,822560.0,100.0,845125.0,822555.0,22.342053051799283,114.26285399541376,71,7,Woodland / shrubland / grassland / wetland,Woodland / shrubland / grassland / wetland,DJI_20260107143259_0005_V.JPG,DJI_20260107143259_0005_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_V.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143259_0005_T.JPG,0.6232012869906611,0.0,True,False,False,575.8339408812928,431.8754556609695,259.4210491661559,207.53683933292464
