pair_id,image_id,stage,method,attempted,status,accepted,score,score_delta,dx_px,dy_px,scale,rotation_deg,match_count,inlier_count,transform_matrix_json,reason
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,DJI_20260107143328_0008,fine_grid_opencv_seeded,skimage_edge_grid_search_seeded_by_opencv_phase_correlation,yes,candidate,no,0.517407,0.051818,3.755085482935158,18.150532009403708,0.99,1.0,,,"[[0.35589684, -0.00620961, -389.40781257], [0.0062122, 0.35574845, -301.0216522], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,DJI_20260107143328_0008,fine_grid_opencv_seeded,skimage_edge_grid_search_seeded_by_opencv_phase_correlation,yes,candidate,no,0.516909,0.05132,3.755085482935158,18.150532009403708,1.0,1.0,,,"[[0.35236923, -0.00614978, -382.37360804], [0.00615063, 0.35232073, -295.65114465], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,DJI_20260107143328_0008,fine_grid,skimage_edge_grid_search,yes,candidate,no,0.516708,0.051119,0.0,20.0,1.0,1.0,,,"[[0.35236923, -0.00614978, -380.95183155], [0.00615063, 0.35232073, -296.3311836], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,DJI_20260107143328_0008,fine_grid,skimage_edge_grid_search,yes,candidate,no,0.515663,0.050074,0.0,10.0,1.0,0.0,,,"[[0.35242291, 0.0, -390.4845815], [0.0, 0.3523744, -280.49002065], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,DJI_20260107143328_0008,fine_grid,skimage_edge_grid_search,yes,candidate,no,0.515081,0.049492,0.0,20.0,0.99,1.0,,,"[[0.35589684, -0.00620961, -387.97180597], [0.0062122, 0.35574845, -301.70830029], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,DJI_20260107143328_0008,fine_grid_opencv_seeded,skimage_edge_grid_search_seeded_by_opencv_phase_correlation,yes,candidate,no,0.514732,0.049143,-6.244914517064842,18.150532009403708,1.01,0.0,,,"[[0.34896401, 0.0, -381.4176663], [0.0, 0.34901159, -278.16223586], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,DJI_20260107143328_0008,fine_grid,skimage_edge_grid_search,yes,candidate,no,0.513296,0.047707,-10.0,20.0,1.0,0.0,,,"[[0.35242291, 0.0, -386.96035242], [0.0, 0.3523744, -284.01376462], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,DJI_20260107143328_0008,fine_grid_opencv_seeded,skimage_edge_grid_search_seeded_by_opencv_phase_correlation,yes,candidate,no,0.511841,0.046252,3.755085482935158,28.150532009403708,0.99,0.0,,,"[[0.35595106, 0.0, -399.02113459], [0.0, 0.35580264, -292.11396803], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,DJI_20260107143328_0008,fine_grid,skimage_edge_grid_search,yes,candidate,no,0.509662,0.044072,10.0,20.0,1.01,0.0,,,"[[0.34896401, 0.0, -387.00109051], [0.0, 0.34901159, -278.86025903], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,DJI_20260107143328_0008,fine_grid,skimage_edge_grid_search,yes,candidate,no,0.509323,0.043734,-10.0,20.0,0.99,0.0,,,"[[0.35595106, 0.0, -394.0378198], [0.0, 0.35580264, -289.26754691], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143328_0008,DJI_20260107143328_0008,fine_grid,skimage_edge_grid_search,yes,candidate,no,0.506164,0.040575,10.0,20.0,1.0,1.0,,,"[[0.35236923, -0.00614978, -384.47552387], [0.00615063, 0.35232073, -296.39268987], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009,opencv,opencv_phase_correlation,yes,used_as_seed,no,0.53179,0.088921,1.211459,18.141872,1.0,0.0,,,"[[0.35242291, 0.0, -390.83700441], [0.0, 0.3523744, -283.30901583], [0.0, 0.0, 1.0]]",OpenCV translation was used to seed the final fine-grid crop search; the final accepted candidate is the refined fine-grid result.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009,opencv,opencv_ecc_translation,yes,candidate,no,0.502547,0.059678,6.604302,22.183992,1.0,0.0,,,"[[0.35242291, 0.0, -392.95154185], [0.0, 0.3523744, -284.71851342], [0.0, 0.0, 1.0]]",OpenCV-derived local translation candidate; still requires visual review because thermal-visible alignment is cross-modal.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009,opencv,opencv_orb_feature_matching,yes,rejected,no,0.255605,-0.187265,56.616248,-222.484642,1.0,0.0,80,16,"[[0.35242291, 0.0, -410.57268722], [0.0, 0.3523744, -198.73916036], [0.0, 0.0, 1.0]]",Rejected because inferred shift is too large for local refinement: 229.6 px.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009,fine_grid_opencv_seeded,skimage_edge_grid_search_seeded_by_opencv_phase_correlation,yes,candidate,yes,0.541163,0.098294,1.2114594387424005,18.141872202534476,0.99,0.0,,,"[[0.35595106, 0.0, -397.95328142], [0.0, 0.35580264, -288.55594163], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009,fine_grid,skimage_edge_grid_search,yes,candidate,no,0.534397,0.091528,0.0,20.0,0.99,0.0,,,"[[0.35595106, 0.0, -397.59733037], [0.0, 0.35580264, -289.26754691], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009,fine_grid_opencv_seeded,skimage_edge_grid_search_seeded_by_opencv_phase_correlation,yes,candidate,no,0.53179,0.088921,1.2114594387424005,18.141872202534476,1.0,0.0,,,"[[0.35242291, 0.0, -390.83700441], [0.0, 0.3523744, -283.30901583], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009,fine_grid,skimage_edge_grid_search,yes,candidate,no,0.529805,0.086936,0.0,20.0,1.0,0.0,,,"[[0.35242291, 0.0, -390.4845815], [0.0, 0.3523744, -284.01376462], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009,fine_grid,skimage_edge_grid_search,yes,candidate,no,0.511013,0.068144,10.0,20.0,0.99,0.0,,,"[[0.35595106, 0.0, -401.15684093], [0.0, 0.35580264, -289.26754691], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009,fine_grid_opencv_seeded,skimage_edge_grid_search_seeded_by_opencv_phase_correlation,yes,candidate,no,0.508796,0.065927,11.2114594387424,18.141872202534476,0.99,0.0,,,"[[0.35595106, 0.0, -401.51279199], [0.0, 0.35580264, -288.55594163], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009,fine_grid,skimage_edge_grid_search,yes,candidate,no,0.504227,0.061358,0.0,10.0,0.99,0.0,,,"[[0.35595106, 0.0, -397.59733037], [0.0, 0.35580264, -285.7095205], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009,fine_grid_opencv_seeded,skimage_edge_grid_search_seeded_by_opencv_phase_correlation,yes,candidate,no,0.500761,0.057892,-8.7885405612576,18.141872202534476,1.0,0.0,,,"[[0.35242291, 0.0, -387.31277533], [0.0, 0.3523744, -283.30901583], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009,fine_grid,skimage_edge_grid_search,yes,candidate,no,0.496375,0.053506,0.0,10.0,1.0,0.0,,,"[[0.35242291, 0.0, -390.4845815], [0.0, 0.3523744, -280.49002065], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009,fine_grid_opencv_seeded,skimage_edge_grid_search_seeded_by_opencv_phase_correlation,yes,candidate,no,0.493741,0.050872,1.2114594387424005,28.141872202534476,1.0,0.0,,,"[[0.35242291, 0.0, -390.83700441], [0.0, 0.3523744, -286.83275981], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009,fine_grid,skimage_edge_grid_search,yes,candidate,no,0.491907,0.049037,10.0,20.0,1.0,0.0,,,"[[0.35242291, 0.0, -394.00881057], [0.0, 0.3523744, -284.01376462], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009,fine_grid_opencv_seeded,skimage_edge_grid_search_seeded_by_opencv_phase_correlation,yes,candidate,no,0.490129,0.04726,-8.7885405612576,18.141872202534476,0.99,0.0,,,"[[0.35595106, 0.0, -394.39377086], [0.0, 0.35580264, -288.55594163], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009,fine_grid,skimage_edge_grid_search,yes,candidate,no,0.489567,0.046698,-10.0,20.0,1.0,0.0,,,"[[0.35242291, 0.0, -386.96035242], [0.0, 0.3523744, -284.01376462], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009,fine_grid_opencv_seeded,skimage_edge_grid_search_seeded_by_opencv_phase_correlation,yes,candidate,no,0.489253,0.046384,1.2114594387424005,8.141872202534476,0.99,0.0,,,"[[0.35595106, 0.0, -397.95328142], [0.0, 0.35580264, -284.99791522], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009,fine_grid,skimage_edge_grid_search,yes,candidate,no,0.486141,0.043272,0.0,10.0,1.0,1.0,,,"[[0.35236923, -0.00614978, -381.01332936], [0.00615063, 0.35232073, -292.8079763], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009,fine_grid_opencv_seeded,skimage_edge_grid_search_seeded_by_opencv_phase_correlation,yes,candidate,no,0.485735,0.042866,1.2114594387424005,28.141872202534476,0.99,0.0,,,"[[0.35595106, 0.0, -397.95328142], [0.0, 0.35580264, -292.11396803], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009,fine_grid,skimage_edge_grid_search,yes,candidate,no,0.485721,0.042852,0.0,20.0,0.99,-1.0,,,"[[0.35589684, 0.00620961, -407.00426766], [-0.0062122, 0.35574845, -276.66069975], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009,fine_grid_opencv_seeded,skimage_edge_grid_search_seeded_by_opencv_phase_correlation,yes,candidate,no,0.48536,0.04249,-8.7885405612576,18.141872202534476,1.01,0.0,,,"[[0.34896401, 0.0, -380.37077426], [0.0, 0.34901159, -278.16223586], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009,fine_grid_opencv_seeded,skimage_edge_grid_search_seeded_by_opencv_phase_correlation,yes,candidate,no,0.484785,0.041916,11.2114594387424,18.141872202534476,1.0,0.0,,,"[[0.35242291, 0.0, -394.36123348], [0.0, 0.3523744, -283.30901583], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009,fine_grid_opencv_seeded,skimage_edge_grid_search_seeded_by_opencv_phase_correlation,yes,candidate,no,0.484318,0.041448,1.2114594387424005,18.141872202534476,0.99,-1.0,,,"[[0.35589684, 0.00620961, -407.34774528], [-0.0062122, 0.35574845, -275.94299065], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009,fine_grid_opencv_seeded,skimage_edge_grid_search_seeded_by_opencv_phase_correlation,yes,candidate,no,0.483836,0.040966,1.2114594387424005,18.141872202534476,0.99,1.0,,,"[[0.35589684, -0.00620961, -388.34012204], [0.0062122, 0.35574845, -301.00301559], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009,fine_grid_opencv_seeded,skimage_edge_grid_search_seeded_by_opencv_phase_correlation,yes,candidate,no,0.482655,0.039785,1.2114594387424005,8.141872202534476,1.0,1.0,,,"[[0.35236923, -0.00614978, -381.37799816], [0.00615063, 0.35232073, -292.10948547], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143344_0009,DJI_20260107143344_0009,fine_grid_opencv_seeded,skimage_edge_grid_search_seeded_by_opencv_phase_correlation,yes,candidate,no,0.482275,0.039406,1.2114594387424005,8.141872202534476,1.0,0.0,,,"[[0.35242291, 0.0, -390.83700441], [0.0, 0.3523744, -279.78527185], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,DJI_20260107143401_0011,opencv,opencv_phase_correlation,yes,used_as_seed,no,0.483865,0.077241,0.416963,14.425513,1.0,0.0,,,"[[0.35242291, 0.0, -390.4845815], [0.0, 0.3523744, -281.89951824], [0.0, 0.0, 1.0]]",OpenCV translation was used to seed the final fine-grid crop search; the final accepted candidate is the refined fine-grid result.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,DJI_20260107143401_0011,opencv,opencv_ecc_translation,yes,candidate,no,0.480116,0.073492,3.710647,15.007214,1.0,0.0,,,"[[0.35242291, 0.0, -391.89427313], [0.0, 0.3523744, -282.25189264], [0.0, 0.0, 1.0]]",OpenCV-derived local translation candidate; still requires visual review because thermal-visible alignment is cross-modal.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,DJI_20260107143401_0011,opencv,opencv_orb_feature_matching,yes,candidate,no,0.431582,0.024958,-0.782759,5.343947,1.0,0.0,80,37,"[[0.35242291, 0.0, -390.13215859], [0.0, 0.3523744, -278.72814866], [0.0, 0.0, 1.0]]",OpenCV-derived local translation candidate; still requires visual review because thermal-visible alignment is cross-modal.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,DJI_20260107143401_0011,fine_grid_opencv_seeded,skimage_edge_grid_search_seeded_by_opencv_phase_correlation,yes,candidate,yes,0.495413,0.088789,0.4169631268416829,14.42551262650066,0.99,0.0,,,"[[0.35595106, 0.0, -397.59733037], [0.0, 0.35605007, -287.68845619], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,DJI_20260107143401_0011,fine_grid,skimage_edge_grid_search,yes,candidate,no,0.486314,0.07969,0.0,20.0,0.99,0.0,,,"[[0.35595106, 0.0, -397.59733037], [0.0, 0.35580264, -289.26754691], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,DJI_20260107143401_0011,fine_grid,skimage_edge_grid_search,yes,candidate,no,0.485147,0.078524,0.0,20.0,1.0,0.0,,,"[[0.35242291, 0.0, -390.4845815], [0.0, 0.3523744, -284.01376462], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,DJI_20260107143401_0011,fine_grid_opencv_seeded,skimage_edge_grid_search_seeded_by_opencv_phase_correlation,yes,candidate,no,0.483865,0.077241,0.4169631268416829,14.42551262650066,1.0,0.0,,,"[[0.35242291, 0.0, -390.4845815], [0.0, 0.3523744, -281.89951824], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,DJI_20260107143401_0011,fine_grid_opencv_seeded,skimage_edge_grid_search_seeded_by_opencv_phase_correlation,yes,candidate,no,0.475245,0.068621,10.416963126841683,14.42551262650066,0.99,0.0,,,"[[0.35595106, 0.0, -401.15684093], [0.0, 0.35605007, -287.68845619], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,DJI_20260107143401_0011,fine_grid,skimage_edge_grid_search,yes,candidate,no,0.470659,0.064035,0.0,10.0,0.99,0.0,,,"[[0.35595106, 0.0, -397.59733037], [0.0, 0.35580264, -285.7095205], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,DJI_20260107143401_0011,fine_grid,skimage_edge_grid_search,yes,candidate,no,0.469267,0.062644,10.0,20.0,0.99,0.0,,,"[[0.35595106, 0.0, -401.15684093], [0.0, 0.35580264, -289.26754691], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,DJI_20260107143401_0011,fine_grid_opencv_seeded,skimage_edge_grid_search_seeded_by_opencv_phase_correlation,yes,candidate,no,0.466111,0.059488,0.4169631268416829,24.425512626500662,1.0,0.0,,,"[[0.35242291, 0.0, -390.4845815], [0.0, 0.3523744, -285.42326222], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,DJI_20260107143401_0011,fine_grid,skimage_edge_grid_search,yes,candidate,no,0.464616,0.057992,0.0,10.0,1.0,0.0,,,"[[0.35242291, 0.0, -390.4845815], [0.0, 0.3523744, -280.49002065], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,DJI_20260107143401_0011,fine_grid_opencv_seeded,skimage_edge_grid_search_seeded_by_opencv_phase_correlation,yes,candidate,no,0.461515,0.054891,0.4169631268416829,24.425512626500662,0.99,0.0,,,"[[0.35595106, 0.0, -397.59733037], [0.0, 0.35605007, -291.24895688], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,DJI_20260107143401_0011,fine_grid_opencv_seeded,skimage_edge_grid_search_seeded_by_opencv_phase_correlation,yes,candidate,no,0.460629,0.054005,0.4169631268416829,14.42551262650066,0.99,1.0,,,"[[0.35589684, -0.00621393, -387.99936491], [0.0062122, 0.35599584, -300.12945007], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,DJI_20260107143401_0011,fine_grid,skimage_edge_grid_search,yes,candidate,no,0.457397,0.050773,10.0,10.0,0.99,0.0,,,"[[0.35595106, 0.0, -401.15684093], [0.0, 0.35580264, -285.7095205], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,DJI_20260107143401_0011,fine_grid,skimage_edge_grid_search,yes,candidate,no,0.452709,0.046085,0.0,20.0,0.99,1.0,,,"[[0.35589684, -0.00620961, -387.97180597], [0.0062122, 0.35574845, -301.70830029], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,DJI_20260107143401_0011,fine_grid_opencv_seeded,skimage_edge_grid_search_seeded_by_opencv_phase_correlation,yes,candidate,no,0.452524,0.0459,10.416963126841683,14.42551262650066,1.0,0.0,,,"[[0.35242291, 0.0, -394.00881057], [0.0, 0.3523744, -281.89951824], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,DJI_20260107143401_0011,fine_grid,skimage_edge_grid_search,yes,candidate,no,0.452085,0.045461,10.0,20.0,1.0,0.0,,,"[[0.35242291, 0.0, -394.00881057], [0.0, 0.3523744, -284.01376462], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,DJI_20260107143401_0011,fine_grid_opencv_seeded,skimage_edge_grid_search_seeded_by_opencv_phase_correlation,yes,candidate,no,0.451812,0.045188,0.4169631268416829,14.42551262650066,1.0,1.0,,,"[[0.35236923, -0.00614978, -380.98873024], [0.00615063, 0.35232073, -294.21725922], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,DJI_20260107143401_0011,fine_grid_opencv_seeded,skimage_edge_grid_search_seeded_by_opencv_phase_correlation,yes,candidate,no,0.451166,0.044543,10.416963126841683,14.42551262650066,0.99,1.0,,,"[[0.35589684, -0.00621393, -391.55833334], [0.0062122, 0.35599584, -300.1915721], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,DJI_20260107143401_0011,fine_grid,skimage_edge_grid_search,yes,candidate,no,0.450474,0.04385,0.0,10.0,0.99,1.0,,,"[[0.35589684, -0.00620961, -388.0339021], [0.0062122, 0.35574845, -298.15081578], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,DJI_20260107143401_0011,fine_grid_opencv_seeded,skimage_edge_grid_search_seeded_by_opencv_phase_correlation,yes,candidate,no,0.450059,0.043435,-9.583036873158317,14.42551262650066,1.0,0.0,,,"[[0.35242291, 0.0, -386.96035242], [0.0, 0.3523744, -281.89951824], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,DJI_20260107143401_0011,fine_grid,skimage_edge_grid_search,yes,candidate,no,0.449918,0.043294,0.0,20.0,1.01,0.0,,,"[[0.34896401, 0.0, -383.51145038], [0.0, 0.34901159, -278.86025903], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,DJI_20260107143401_0011,fine_grid_opencv_seeded,skimage_edge_grid_search_seeded_by_opencv_phase_correlation,yes,candidate,no,0.449488,0.042864,10.416963126841683,24.425512626500662,0.99,0.0,,,"[[0.35595106, 0.0, -401.15684093], [0.0, 0.35605007, -291.24895688], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,DJI_20260107143401_0011,fine_grid_opencv_seeded,skimage_edge_grid_search_seeded_by_opencv_phase_correlation,yes,candidate,no,0.44878,0.042156,0.4169631268416829,14.42551262650066,1.01,0.0,,,"[[0.34896401, 0.0, -383.51145038], [0.0, 0.34877384, -276.57765668], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143401_0011,DJI_20260107143401_0011,fine_grid_opencv_seeded,skimage_edge_grid_search_seeded_by_opencv_phase_correlation,yes,candidate,no,0.44841,0.041786,0.4169631268416829,14.42551262650066,0.99,-1.0,,,"[[0.35589684, 0.00621393, -406.97670873], [-0.0062122, 0.35599584, -275.08184954], [0.0, 0.0, 1.0]]",Top local edge/gradient search candidate for manual review.
